index,Period,Data_value,Series_title_2,id
10843,2016.1,248.3,Services,2140
10844,2016.11,250.3,Services,2141
10845,2016.12,253.3,Services,2142
10846,2017.01,257.1,Services,2143
10847,2017.02,260.9,Services,2144
10848,2017.03,264.4,Services,2145
10849,2017.04,267.3,Services,2146
10850,2017.05,269.5,Services,2147
10851,2017.06,271.3,Services,2148
10852,2017.07,273.1,Services,2149
10853,2017.08,274.9,Services,2150
10854,2017.09,276.6,Services,2151
10855,2017.1,277.9,Services,2152
10856,2017.11,278.8,Services,2153
10857,2017.12,279.4,Services,2154
10858,2018.01,280.1,Services,2155
10859,2018.02,281.1,Services,2156
10860,2018.03,282.3,Services,2157
10861,2018.04,283.9,Services,2158
10862,2018.05,285.9,Services,2159
10863,2018.06,288.2,Services,2160
10864,2018.07,290.3,Services,2161
10865,2018.08,292.1,Services,2162
10866,2018.09,293.7,Services,2163
10867,2018.1,295.3,Services,2164
10868,2018.11,296.8,Services,2165
10869,2018.12,298.2,Services,2166
10870,2019.01,299.4,Services,2167
10871,2019.02,300.4,Services,2168
10872,2019.03,301.1,Services,2169
10873,2019.04,301.5,Services,2170
10874,2019.05,301.8,Services,2171
10875,2019.06,302.6,Services,2172
10876,2019.07,304.1,Services,2173
10877,2019.08,306.4,Services,2174
10878,2019.09,308.7,Services,2175
10879,2019.1,310.5,Services,2176
10880,2019.11,311.6,Services,2177
10881,2019.12,312.2,Services,2178
10882,2020.01,312.6,Services,2179
10883,2020.02,313.2,Services,2180
12751,2002.1,12942780.0,Credit,2181
12752,2002.11,13742375.0,Credit,2182
12753,2002.12,17109398.0,Credit,2183
12754,2003.01,13831406.0,Credit,2184
12755,2003.02,12944036.0,Credit,2185
12756,2003.03,13860031.0,Credit,2186
12757,2003.04,13219232.0,Credit,2187
12758,2003.05,13209831.0,Credit,2188
12759,2003.06,12357122.0,Credit,2189
12760,2003.07,13487976.0,Credit,2190
12761,2003.08,13491312.0,Credit,2191
12762,2003.09,13408369.0,Credit,2192
12763,2003.1,14439943.0,Credit,2193
12764,2003.11,15430654.0,Credit,2194
12765,2003.12,19330605.0,Credit,2195
12766,2004.01,15823903.0,Credit,2196
12767,2004.02,14995620.0,Credit,2197
12768,2004.03,15970073.0,Credit,2198
12769,2004.04,15347784.0,Credit,2199
12770,2004.05,15098308.0,Credit,2200
12771,2004.06,14406601.0,Credit,2201
12772,2004.07,15638253.0,Credit,2202
12773,2004.08,15249711.0,Credit,2203
12774,2004.09,15386406.0,Credit,2204
12775,2004.1,16224037.0,Credit,2205
12776,2004.11,17252987.0,Credit,2206
12777,2004.12,20757082.0,Credit,2207
12778,2005.01,17005757.0,Credit,2208
12779,2005.02,16146986.0,Credit,2209
12780,2005.03,17276621.0,Credit,2210
12781,2005.04,16548919.0,Credit,2211
12782,2005.05,16193717.0,Credit,2212
12783,2005.06,15685785.0,Credit,2213
12784,2005.07,16745457.0,Credit,2214
12785,2005.08,16570645.0,Credit,2215
12786,2005.09,16591871.0,Credit,2216
12787,2005.1,17612660.0,Credit,2217
12788,2005.11,18458065.0,Credit,2218
12789,2005.12,22134805.0,Credit,2219
12790,2006.01,18274521.0,Credit,2220
12791,2006.02,17345060.0,Credit,2221
12792,2006.03,18806699.0,Credit,2222
12793,2006.04,17517668.0,Credit,2223
12794,2006.05,17669549.0,Credit,2224
12795,2006.06,16997504.0,Credit,2225
12796,2006.07,17829244.0,Credit,2226
12797,2006.08,17711578.0,Credit,2227
12798,2006.09,17820275.0,Credit,2228
12799,2006.1,18805575.0,Credit,2229
12800,2006.11,19624708.0,Credit,2230
12801,2006.12,23671499.0,Credit,2231
12802,2007.01,19545850.0,Credit,2232
12803,2007.02,18557377.0,Credit,2233
12804,2007.03,20162509.0,Credit,2234
12805,2007.04,18587246.0,Credit,2235
12806,2007.05,18748426.0,Credit,2236
12807,2007.06,18141396.0,Credit,2237
12808,2007.07,18798164.0,Credit,2238
12809,2007.08,18966609.0,Credit,2239
12810,2007.09,18793722.0,Credit,2240
12811,2007.1,19862271.0,Credit,2241
12812,2007.11,21251436.0,Credit,2242
12813,2007.12,24922367.0,Credit,2243
12814,2008.01,20834418.0,Credit,2244
12815,2008.02,20290604.0,Credit,2245
12816,2008.03,20854877.0,Credit,2246
12817,2008.04,19679892.0,Credit,2247
12818,2008.05,20042098.0,Credit,2248
12819,2008.06,18499502.0,Credit,2249
12820,2008.07,19533237.0,Credit,2250
12821,2008.08,19636111.0,Credit,2251
12822,2008.09,19609346.0,Credit,2252
12823,2008.1,20784626.0,Credit,2253
12824,2008.11,21035482.0,Credit,2254
12825,2008.12,24895334.0,Credit,2255
12826,2009.01,20774136.0,Credit,2256
12827,2009.02,19454665.0,Credit,2257
12828,2009.03,21071936.0,Credit,2258
12829,2009.04,19837729.0,Credit,2259
12830,2009.05,20146649.0,Credit,2260
12831,2009.06,18858982.0,Credit,2261
12832,2009.07,20141973.0,Credit,2262
12833,2009.08,19986336.0,Credit,2263
12834,2009.09,20010989.0,Credit,2264
12835,2009.1,21143820.0,Credit,2265
12836,2009.11,21711165.0,Credit,2266
12837,2009.12,25955332.0,Credit,2267
12838,2010.01,21488765.0,Credit,2268
12839,2010.02,20106337.0,Credit,2269
12840,2010.03,22027224.0,Credit,2270
12841,2010.04,20309391.0,Credit,2271
12842,2010.05,20429149.0,Credit,2272
12843,2010.06,19417528.0,Credit,2273
12844,2010.07,20632337.0,Credit,2274
12845,2010.08,20160510.0,Credit,2275
12846,2010.09,20225247.0,Credit,2276
12847,2010.1,21530230.0,Credit,2277
12848,2010.11,22537248.0,Credit,2278
12849,2010.12,26732727.0,Credit,2279
12850,2011.01,22110790.0,Credit,2280
12851,2011.02,20696721.0,Credit,2281
12852,2011.03,22181010.0,Credit,2282
12853,2011.04,21174530.0,Credit,2283
12854,2011.05,20968434.0,Credit,2284
12855,2011.06,20103215.0,Credit,2285
12856,2011.07,21432251.0,Credit,2286
12857,2011.08,21150558.0,Credit,2287
12858,2011.09,21562649.0,Credit,2288
12859,2011.1,23173979.0,Credit,2289
12860,2011.11,23707881.0,Credit,2290
12861,2011.12,28049355.0,Credit,2291
12862,2012.01,23342708.0,Credit,2292
12863,2012.02,22472769.0,Credit,2293
12864,2012.03,23937283.0,Credit,2294
12865,2012.04,22181559.0,Credit,2295
12866,2012.05,22745705.0,Credit,2296
12867,2012.06,21749293.0,Credit,2297
12868,2012.07,22502434.0,Credit,2298
12869,2012.08,23047543.0,Credit,2299
12870,2012.09,22807795.0,Credit,2300
12871,2012.1,24376246.0,Credit,2301
12872,2012.11,25343856.0,Credit,2302
12873,2012.12,29592596.0,Credit,2303
12874,2013.01,25378048.0,Credit,2304
12875,2013.02,23545253.0,Credit,2305
12876,2013.03,25731091.0,Credit,2306
12877,2013.04,24669656.0,Credit,2307
12878,2013.05,25223399.0,Credit,2308
12879,2013.06,23918677.0,Credit,2309
12880,2013.07,25454944.0,Credit,2310
12881,2013.08,25690110.0,Credit,2311
12882,2013.09,24997508.0,Credit,2312
12883,2013.1,27354121.0,Credit,2313
12884,2013.11,28751075.0,Credit,2314
12885,2013.12,33338557.0,Credit,2315
12886,2014.01,28506199.0,Credit,2316
12887,2014.02,26667097.0,Credit,2317
12888,2014.03,28932631.0,Credit,2318
12889,2014.04,27173538.0,Credit,2319
12890,2014.05,28218440.0,Credit,2320
12891,2014.06,26339572.0,Credit,2321
12892,2014.07,28166140.0,Credit,2322
12893,2014.08,28544120.0,Credit,2323
12894,2014.09,28144266.0,Credit,2324
12895,2014.1,30891559.0,Credit,2325
12896,2014.11,31924545.0,Credit,2326
12897,2014.12,37287685.0,Credit,2327
12898,2015.01,32434072.0,Credit,2328
12899,2015.02,30500763.0,Credit,2329
12900,2015.03,33627039.0,Credit,2330
12901,2015.04,31425030.0,Credit,2331
12902,2015.05,32733891.0,Credit,2332
12903,2015.06,31121096.0,Credit,2333
12904,2015.07,33128870.0,Credit,2334
12905,2015.08,33140386.0,Credit,2335
12906,2015.09,33654291.0,Credit,2336
12907,2015.1,36707995.0,Credit,2337
12908,2015.11,37838615.0,Credit,2338
12909,2015.12,44090056.0,Credit,2339
12910,2016.01,38717785.0,Credit,2340
12911,2016.02,37257362.0,Credit,2341
12912,2016.03,40466743.0,Credit,2342
12913,2016.04,39353431.0,Credit,2343
12914,2016.05,39726634.0,Credit,2344
12915,2016.06,38752175.0,Credit,2345
12916,2016.07,41543336.0,Credit,2346
12917,2016.08,41231038.0,Credit,2347
12918,2016.09,41867426.0,Credit,2348
12919,2016.1,44908575.0,Credit,2349
12920,2016.11,46680996.0,Credit,2350
12921,2016.12,53960131.0,Credit,2351
12922,2017.01,51202490.0,Credit,2352
12923,2017.02,49189170.0,Credit,2353
12924,2017.03,54775598.0,Credit,2354
12925,2017.04,51413711.0,Credit,2355
12926,2017.05,53275208.0,Credit,2356
12927,2017.06,51860426.0,Credit,2357
12928,2017.07,54062554.0,Credit,2358
12929,2017.08,54825394.0,Credit,2359
12930,2017.09,54586990.0,Credit,2360
12931,2017.1,57938193.0,Credit,2361
12932,2017.11,61184237.0,Credit,2362
12933,2017.12,68896511.0,Credit,2363
12934,2018.01,61497091.0,Credit,2364
12935,2018.02,58657866.0,Credit,2365
12936,2018.03,65654908.0,Credit,2366
12937,2018.04,60420178.0,Credit,2367
12938,2018.05,62695915.0,Credit,2368
12939,2018.06,60143201.0,Credit,2369
12940,2018.07,62474197.0,Credit,2370
12941,2018.08,63861055.0,Credit,2371
12942,2018.09,63196952.0,Credit,2372
12943,2018.1,67325177.0,Credit,2373
12944,2018.11,69387593.0,Credit,2374
12945,2018.12,76246452.0,Credit,2375
12946,2019.01,69356410.0,Credit,2376
12947,2019.02,65906904.0,Credit,2377
12948,2019.03,72548757.0,Credit,2378
12949,2019.04,67312583.0,Credit,2379
12950,2019.05,69226191.0,Credit,2380
12951,2019.06,65297723.0,Credit,2381
12952,2019.07,68270489.0,Credit,2382
12953,2019.08,69467688.0,Credit,2383
12954,2019.09,67695662.0,Credit,2384
12955,2019.1,72996883.0,Credit,2385
12956,2019.11,75486977.0,Credit,2386
12957,2019.12,81640304.0,Credit,2387
12958,2020.01,74482827.0,Credit,2388
12959,2020.02,74439700.0,Credit,2389
12960,2020.03,66248312.0,Credit,2390
12961,2020.04,30432871.0,Credit,2391
12962,2020.05,67908120.0,Credit,2392
12963,2020.06,80102035.0,Credit,2393
12964,2020.07,86674554.0,Credit,2394
12965,2020.08,79068718.0,Credit,2395
12966,2020.09,83334610.0,Credit,2396
12967,2020.1,91553622.0,Credit,2397
12968,2020.11,89881747.0,Credit,2398
12969,2020.12,99038735.0,Credit,2399
12970,2021.01,88297262.0,Credit,2400
12971,2021.02,81271965.0,Credit,2401
12972,2021.03,89635241.0,Credit,2402
12973,2021.04,88877898.0,Credit,2403
12974,2021.05,93019309.0,Credit,2404
12975,2021.06,90226170.0,Credit,2405
12976,2021.07,97092326.0,Credit,2406
12977,2021.08,69071785.0,Credit,2407
12978,2021.09,69464684.0,Credit,2408
12979,2021.1,85704272.0,Credit,2409
12980,2021.11,90862379.0,Credit,2410
12981,2021.12,105281201.0,Credit,2411
12982,2022.01,94894899.0,Credit,2412
12983,2022.02,82243269.0,Credit,2413
12984,2022.03,88800768.0,Credit,2414
12985,2022.04,90535003.0,Credit,2415
12986,2022.05,94645449.0,Credit,2416
12987,2022.06,92273670.0,Credit,2417
12988,2022.07,95888704.0,Credit,2418
12989,2022.08,97056578.0,Credit,2419
12990,2022.09,98415645.0,Credit,2420
12991,2022.1,103587147.0,Credit,2421
12992,2022.11,104619534.0,Credit,2422
12993,2022.12,114495572.0,Credit,2423
13027,2002.1,39038420.0,Debit,2424
13028,2002.11,38911771.0,Debit,2425
13029,2002.12,43907358.0,Debit,2426
13030,2003.01,38853493.0,Debit,2427
13031,2003.02,36173632.0,Debit,2428
13032,2003.03,40532110.0,Debit,2429
13033,2003.04,39726248.0,Debit,2430
13034,2003.05,41840340.0,Debit,2431
13035,2003.06,39054440.0,Debit,2432
13036,2003.07,41950775.0,Debit,2433
13037,2003.08,42214939.0,Debit,2434
13038,2003.09,40934626.0,Debit,2435
13039,2003.1,43651136.0,Debit,2436
13040,2003.11,42895779.0,Debit,2437
13041,2003.12,48716663.0,Debit,2438
13042,2004.01,43083375.0,Debit,2439
13043,2004.02,40870341.0,Debit,2440
13044,2004.03,44875910.0,Debit,2441
13045,2004.04,44433513.0,Debit,2442
13046,2004.05,45253122.0,Debit,2443
13047,2004.06,43653528.0,Debit,2444
13048,2004.07,46720153.0,Debit,2445
13049,2004.08,45297133.0,Debit,2446
13050,2004.09,45668882.0,Debit,2447
13051,2004.1,47110816.0,Debit,2448
13052,2004.11,47131111.0,Debit,2449
13053,2004.12,53394533.0,Debit,2450
13054,2005.01,46666236.0,Debit,2451
13055,2005.02,44403807.0,Debit,2452
13056,2005.03,49106390.0,Debit,2453
13057,2005.04,48858498.0,Debit,2454
13058,2005.05,48998434.0,Debit,2455
13059,2005.06,48256085.0,Debit,2456
13060,2005.07,50480687.0,Debit,2457
13061,2005.08,50161642.0,Debit,2458
13062,2005.09,50105062.0,Debit,2459
13063,2005.1,51558604.0,Debit,2460
13064,2005.11,51826598.0,Debit,2461
13065,2005.12,58019636.0,Debit,2462
13066,2006.01,50225263.0,Debit,2463
13067,2006.02,47911924.0,Debit,2464
13068,2006.03,54370326.0,Debit,2465
13069,2006.04,51919913.0,Debit,2466
13070,2006.05,53988011.0,Debit,2467
13071,2006.06,52785666.0,Debit,2468
13072,2006.07,54294767.0,Debit,2469
13073,2006.08,54735393.0,Debit,2470
13074,2006.09,54294792.0,Debit,2471
13075,2006.1,55698588.0,Debit,2472
13076,2006.11,56498212.0,Debit,2473
13077,2006.12,63287863.0,Debit,2474
13078,2007.01,55243092.0,Debit,2475
13079,2007.02,53131805.0,Debit,2476
13080,2007.03,60264545.0,Debit,2477
13081,2007.04,56951352.0,Debit,2478
13082,2007.05,60431650.0,Debit,2479
13083,2007.06,58256290.0,Debit,2480
13084,2007.07,59553150.0,Debit,2481
13085,2007.08,61385922.0,Debit,2482
13086,2007.09,59571996.0,Debit,2483
13087,2007.1,61791295.0,Debit,2484
13088,2007.11,62965734.0,Debit,2485
13089,2007.12,69232315.0,Debit,2486
13090,2008.01,61188929.0,Debit,2487
13091,2008.02,59924903.0,Debit,2488
13092,2008.03,63485992.0,Debit,2489
13093,2008.04,62421072.0,Debit,2490
13094,2008.05,65423121.0,Debit,2491
13095,2008.06,60242608.0,Debit,2492
13096,2008.07,63894742.0,Debit,2493
13097,2008.08,64669902.0,Debit,2494
13098,2008.09,63355396.0,Debit,2495
13099,2008.1,68293561.0,Debit,2496
13100,2008.11,66264162.0,Debit,2497
13101,2008.12,73162548.0,Debit,2498
13102,2009.01,65708737.0,Debit,2499
13103,2009.02,61052301.0,Debit,2500
13104,2009.03,67939544.0,Debit,2501
13105,2009.04,66723892.0,Debit,2502
13106,2009.05,69914584.0,Debit,2503
13107,2009.06,65620643.0,Debit,2504
13108,2009.07,69788051.0,Debit,2505
13109,2009.08,69443618.0,Debit,2506
13110,2009.09,68833802.0,Debit,2507
13111,2009.1,72375958.0,Debit,2508
13112,2009.11,69919855.0,Debit,2509
13113,2009.12,78508135.0,Debit,2510
13114,2010.01,69594189.0,Debit,2511
13115,2010.02,65828359.0,Debit,2512
13116,2010.03,73988996.0,Debit,2513
13117,2010.04,71242376.0,Debit,2514
13118,2010.05,73016673.0,Debit,2515
13119,2010.06,70113834.0,Debit,2516
13120,2010.07,74967520.0,Debit,2517
13121,2010.08,72709343.0,Debit,2518
13122,2010.09,72897773.0,Debit,2519
13123,2010.1,77485131.0,Debit,2520
13124,2010.11,75811336.0,Debit,2521
13125,2010.12,84507231.0,Debit,2522
13126,2011.01,73493637.0,Debit,2523
13127,2011.02,69604706.0,Debit,2524
13128,2011.03,78795346.0,Debit,2525
13129,2011.04,76179199.0,Debit,2526
13130,2011.05,76817799.0,Debit,2527
13131,2011.06,75068138.0,Debit,2528
13132,2011.07,78706650.0,Debit,2529
13133,2011.08,77537097.0,Debit,2530
13134,2011.09,77484630.0,Debit,2531
13135,2011.1,80341832.0,Debit,2532
13136,2011.11,79205234.0,Debit,2533
13137,2011.12,87646297.0,Debit,2534
13138,2012.01,76121872.0,Debit,2535
13139,2012.02,75550260.0,Debit,2536
13140,2012.03,83384454.0,Debit,2537
13141,2012.04,77336334.0,Debit,2538
13142,2012.05,81990124.0,Debit,2539
13143,2012.06,78671489.0,Debit,2540
13144,2012.07,80671940.0,Debit,2541
13145,2012.08,82992517.0,Debit,2542
13146,2012.09,80132433.0,Debit,2543
13147,2012.1,83311019.0,Debit,2544
13148,2012.11,84278288.0,Debit,2545
13149,2012.12,91036315.0,Debit,2546
13150,2013.01,81165418.0,Debit,2547
13151,2013.02,76421221.0,Debit,2548
13152,2013.03,85367696.0,Debit,2549
13153,2013.04,81579498.0,Debit,2550
13154,2013.05,85917826.0,Debit,2551
13155,2013.06,81426424.0,Debit,2552
13156,2013.07,85096408.0,Debit,2553
13157,2013.08,86638373.0,Debit,2554
13158,2013.09,82433565.0,Debit,2555
13159,2013.1,88090823.0,Debit,2556
13160,2013.11,87823000.0,Debit,2557
13161,2013.12,94087533.0,Debit,2558
13162,2014.01,84063475.0,Debit,2559
13163,2014.02,80131375.0,Debit,2560
13164,2014.03,88985843.0,Debit,2561
13165,2014.04,84978983.0,Debit,2562
13166,2014.05,91188351.0,Debit,2563
13167,2014.06,84461538.0,Debit,2564
13168,2014.07,88514440.0,Debit,2565
13169,2014.08,88818680.0,Debit,2566
13170,2014.09,85621766.0,Debit,2567
13171,2014.1,91632531.0,Debit,2568
13172,2014.11,89349950.0,Debit,2569
13173,2014.12,97179372.0,Debit,2570
13174,2015.01,88269780.0,Debit,2571
13175,2015.02,82347136.0,Debit,2572
13176,2015.03,91411391.0,Debit,2573
13177,2015.04,87184554.0,Debit,2574
13178,2015.05,91947346.0,Debit,2575
13179,2015.06,86376061.0,Debit,2576
13180,2015.07,91119610.0,Debit,2577
13181,2015.08,89516505.0,Debit,2578
13182,2015.09,88018905.0,Debit,2579
13183,2015.1,93283027.0,Debit,2580
13184,2015.11,90252156.0,Debit,2581
13185,2015.12,99960240.0,Debit,2582
13186,2016.01,87923024.0,Debit,2583
13187,2016.02,85415566.0,Debit,2584
13188,2016.03,92711553.0,Debit,2585
13189,2016.04,91201380.0,Debit,2586
13190,2016.05,90647662.0,Debit,2587
13191,2016.06,88802637.0,Debit,2588
13192,2016.07,92265012.0,Debit,2589
13193,2016.08,89171935.0,Debit,2590
13194,2016.09,88631282.0,Debit,2591
13195,2016.1,92585351.0,Debit,2592
13196,2016.11,91414929.0,Debit,2593
13197,2016.12,99444698.0,Debit,2594
13198,2017.01,85668909.0,Debit,2595
13199,2017.02,82188055.0,Debit,2596
13200,2017.03,92246872.0,Debit,2597
13201,2017.04,86036641.0,Debit,2598
13202,2017.05,89999581.0,Debit,2599
13203,2017.06,86706503.0,Debit,2600
13204,2017.07,87190610.0,Debit,2601
13205,2017.08,88603537.0,Debit,2602
13206,2017.09,87120790.0,Debit,2603
13207,2017.1,89768242.0,Debit,2604
13208,2017.11,91664200.0,Debit,2605
13209,2017.12,97203927.0,Debit,2606
13210,2018.01,84921048.0,Debit,2607
13211,2018.02,80317808.0,Debit,2608
13212,2018.03,90879639.0,Debit,2609
13213,2018.04,83648602.0,Debit,2610
13214,2018.05,88560347.0,Debit,2611
13215,2018.06,85014535.0,Debit,2612
13216,2018.07,86175747.0,Debit,2613
13217,2018.08,88177232.0,Debit,2614
13218,2018.09,84993473.0,Debit,2615
13219,2018.1,88783051.0,Debit,2616
13220,2018.11,88485008.0,Debit,2617
13221,2018.12,94102458.0,Debit,2618
13222,2019.01,84396662.0,Debit,2619
13223,2019.02,80050541.0,Debit,2620
13224,2019.03,89499784.0,Debit,2621
13225,2019.04,83196381.0,Debit,2622
13226,2019.05,88496225.0,Debit,2623
13227,2019.06,83030700.0,Debit,2624
13228,2019.07,85781923.0,Debit,2625
13229,2019.08,87207398.0,Debit,2626
13230,2019.09,83300098.0,Debit,2627
13231,2019.1,89156916.0,Debit,2628
13232,2019.11,88959908.0,Debit,2629
13233,2019.12,92576249.0,Debit,2630
13234,2020.01,83976370.0,Debit,2631
13235,2020.02,84570255.0,Debit,2632
13236,2020.03,71623452.0,Debit,2633
13237,2020.04,19547555.0,Debit,2634
13238,2020.05,48209270.0,Debit,2635
13239,2020.06,64227827.0,Debit,2636
13240,2020.07,73503517.0,Debit,2637
13241,2020.08,65076647.0,Debit,2638
13242,2020.09,67172166.0,Debit,2639
13243,2020.1,73869769.0,Debit,2640
13244,2020.11,71667137.0,Debit,2641
13245,2020.12,78564548.0,Debit,2642
13246,2021.01,69748979.0,Debit,2643
13247,2021.02,64257556.0,Debit,2644
13248,2021.03,69647888.0,Debit,2645
13249,2021.04,69002780.0,Debit,2646
13250,2021.05,71019255.0,Debit,2647
13251,2021.06,68269970.0,Debit,2648
13252,2021.07,71073432.0,Debit,2649
13253,2021.08,47041306.0,Debit,2650
13254,2021.09,43296045.0,Debit,2651
13255,2021.1,54008447.0,Debit,2652
13256,2021.11,56990598.0,Debit,2653
13257,2021.12,64193551.0,Debit,2654
13258,2022.01,57749512.0,Debit,2655
13259,2022.02,51566508.0,Debit,2656
13260,2022.03,55533769.0,Debit,2657
13261,2022.04,56458157.0,Debit,2658
13262,2022.05,58471249.0,Debit,2659
13263,2022.06,56742853.0,Debit,2660
13264,2022.07,58159216.0,Debit,2661
13265,2022.08,59245522.0,Debit,2662
13266,2022.09,59640389.0,Debit,2663
13267,2022.1,61800098.0,Debit,2664
13268,2022.11,61460799.0,Debit,2665
13269,2022.12,65643500.0,Debit,2666
14880,2002.12,4083.4,Credit,2667
14881,2003.03,3847.9,Credit,2668
14882,2003.06,3596.6,Credit,2669
14883,2003.09,3752.6,Credit,2670
14884,2003.12,4561.6,Credit,2671
14885,2004.03,4396.9,Credit,2672
14886,2004.06,4212.2,Credit,2673
14887,2004.09,4338.8,Credit,2674
14888,2004.12,5122.4,Credit,2675
14889,2005.03,4807.8,Credit,2676
14890,2005.06,4595.3,Credit,2677
14891,2005.09,4772.3,Credit,2678
14892,2005.12,5543.5,Credit,2679
14893,2006.03,5299.5,Credit,2680
14894,2006.06,5114.9,Credit,2681
14895,2006.09,5228.4,Credit,2682
14896,2006.12,6119.0,Credit,2683
14897,2007.03,5809.7,Credit,2684
14898,2007.06,5482.8,Credit,2685
14899,2007.09,5629.3,Credit,2686
14900,2007.12,6636.7,Credit,2687
14901,2008.03,6233.6,Credit,2688
14902,2008.06,5860.4,Credit,2689
14903,2008.09,5944.7,Credit,2690
14904,2008.12,6587.0,Credit,2691
14905,2009.03,5989.0,Credit,2692
14906,2009.06,5615.0,Credit,2693
14907,2009.09,5751.8,Credit,2694
14908,2009.12,6615.1,Credit,2695
14909,2010.03,6153.6,Credit,2696
14910,2010.06,5760.9,Credit,2697
14911,2010.09,5878.6,Credit,2698
14912,2010.12,6840.4,Credit,2699
14913,2011.03,6371.8,Credit,2700
14914,2011.06,6098.3,Credit,2701
14915,2011.09,6216.1,Credit,2702
14916,2011.12,7302.8,Credit,2703
14917,2012.03,6794.0,Credit,2704
14918,2012.06,6377.9,Credit,2705
14919,2012.09,6460.0,Credit,2706
14920,2012.12,7599.8,Credit,2707
14921,2013.03,7066.4,Credit,2708
14922,2013.06,6879.6,Credit,2709
14923,2013.09,7032.8,Credit,2710
14924,2013.12,8257.4,Credit,2711
14925,2014.03,7670.1,Credit,2712
14926,2014.06,7319.1,Credit,2713
14927,2014.09,7407.2,Credit,2714
14928,2014.12,8750.1,Credit,2715
14929,2015.03,8131.5,Credit,2716
14930,2015.06,7851.0,Credit,2717
14931,2015.09,8168.2,Credit,2718
14932,2015.12,9606.7,Credit,2719
14933,2016.03,9055.7,Credit,2720
14934,2016.06,8725.7,Credit,2721
14935,2016.09,8951.2,Credit,2722
14936,2016.12,10593.9,Credit,2723
14937,2017.03,10920.9,Credit,2724
14938,2017.06,10537.3,Credit,2725
14939,2017.09,10711.7,Credit,2726
14940,2017.12,12642.8,Credit,2727
14941,2018.03,12173.9,Credit,2728
14942,2018.06,11644.2,Credit,2729
14943,2018.09,11930.1,Credit,2730
14944,2018.12,13794.8,Credit,2731
14945,2019.03,12933.2,Credit,2732
14946,2019.06,12377.6,Credit,2733
14947,2019.09,12502.7,Credit,2734
14948,2019.12,14464.2,Credit,2735
14949,2020.03,13326.1,Credit,2736
14950,2020.06,11408.6,Credit,2737
14951,2020.09,13963.0,Credit,2738
14952,2020.12,15988.3,Credit,2739
14953,2021.03,14158.7,Credit,2740
14954,2021.06,14928.6,Credit,2741
14955,2021.09,13958.8,Credit,2742
14956,2021.12,17190.6,Credit,2743
14957,2022.03,15618.7,Credit,2744
14958,2022.06,16548.4,Credit,2745
14959,2022.09,17113.4,Credit,2746
14960,2022.12,19380.3,Credit,2747
14972,2002.12,5114.9,Debit,2748
14973,2003.03,4656.2,Debit,2749
14974,2003.06,4815.2,Debit,2750
14975,2003.09,5004.8,Debit,2751
14976,2003.12,5593.5,Debit,2752
14977,2004.03,5157.6,Debit,2753
14978,2004.06,5301.7,Debit,2754
14979,2004.09,5438.5,Debit,2755
14980,2004.12,6017.1,Debit,2756
14981,2005.03,5517.6,Debit,2757
14982,2005.06,5707.9,Debit,2758
14983,2005.09,5891.7,Debit,2759
14984,2005.12,6526.3,Debit,2760
14985,2006.03,5967.2,Debit,2761
14986,2006.06,6225.6,Debit,2762
14987,2006.09,6384.5,Debit,2763
14988,2006.12,7120.7,Debit,2764
14989,2007.03,6613.9,Debit,2765
14990,2007.06,6829.8,Debit,2766
14991,2007.09,6969.0,Debit,2767
14992,2007.12,7751.8,Debit,2768
14993,2008.03,7136.1,Debit,2769
14994,2008.06,7178.8,Debit,2770
14995,2008.09,7353.5,Debit,2771
14996,2008.12,8157.1,Debit,2772
14997,2009.03,7405.0,Debit,2773
14998,2009.06,7613.9,Debit,2774
14999,2009.09,7795.3,Debit,2775
15000,2009.12,8561.2,Debit,2776
15001,2010.03,7871.5,Debit,2777
15002,2010.06,7950.3,Debit,2778
15003,2010.09,8194.7,Debit,2779
15004,2010.12,9196.2,Debit,2780
15005,2011.03,8432.1,Debit,2781
15006,2011.06,8676.3,Debit,2782
15007,2011.09,8818.2,Debit,2783
15008,2011.12,9700.6,Debit,2784
15009,2012.03,9008.3,Debit,2785
15010,2012.06,9104.3,Debit,2786
15011,2012.09,9192.7,Debit,2787
15012,2012.12,10145.2,Debit,2788
15013,2013.03,9349.8,Debit,2789
15014,2013.06,9478.3,Debit,2790
15015,2013.09,9613.3,Debit,2791
15016,2013.12,10621.5,Debit,2792
15017,2014.03,9694.1,Debit,2793
15018,2014.06,9884.3,Debit,2794
15019,2014.09,9913.7,Debit,2795
15020,2014.12,10943.9,Debit,2796
15021,2015.03,9970.6,Debit,2797
15022,2015.06,10099.6,Debit,2798
15023,2015.09,10205.8,Debit,2799
15024,2015.12,11223.5,Debit,2800
15025,2016.03,10278.0,Debit,2801
15026,2016.06,10355.6,Debit,2802
15027,2016.09,10338.4,Debit,2803
15028,2016.12,11305.5,Debit,2804
15029,2017.03,10143.0,Debit,2805
15030,2017.06,10242.0,Debit,2806
15031,2017.09,10180.8,Debit,2807
15032,2017.12,11195.9,Debit,2808
15033,2018.03,9999.9,Debit,2809
15034,2018.06,10048.4,Debit,2810
15035,2018.09,10123.3,Debit,2811
15036,2018.12,11008.6,Debit,2812
15037,2019.03,9963.1,Debit,2813
15038,2019.06,10072.6,Debit,2814
15039,2019.09,10173.4,Debit,2815
15040,2019.12,11176.3,Debit,2816
15041,2020.03,9875.7,Debit,2817
